prompt	ground_truth	candidate
turn around left thrice after walk around left thrice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
jump around right thrice and turn around right thrice ->	" turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
look around right thrice and turn around right thrice ->	" turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
turn around left thrice and run around right thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
turn around right thrice after run around right thrice ->	" turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
turn around left thrice and jump around right thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
look around right thrice after turn around left thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
jump around right thrice after turn around left thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
walk around left thrice and turn around right thrice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
turn around left thrice after run around left thrice ->	" turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
run around right thrice after turn around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
turn around right thrice after jump around left thrice ->	" turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
turn around right thrice and run around left thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
run around left thrice after turn around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
jump around left thrice after turn around left thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
turn around right thrice and jump around left thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
turn around left thrice and walk around right thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
turn around left thrice and jump around left thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
jump around left thrice and turn around right thrice ->	" turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
turn around left thrice and look around left thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look
turn around left thrice after jump around left thrice ->	" turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
turn around left thrice and walk around left thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
walk around left thrice after turn around left thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
turn around right thrice and look around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
look around left thrice and turn around right thrice ->	" turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
jump around right thrice and turn around left thrice ->	" turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
look around left thrice and turn around left thrice ->	" turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
jump around right thrice after turn around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
turn around right thrice and jump around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
run around left thrice and turn around right thrice ->	" turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
run around left thrice and turn around left thrice ->	" turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
run around right thrice and turn around right thrice ->	" turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
jump around left thrice and turn around left thrice ->	" turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
walk around left thrice after turn around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
walk around right thrice after turn around left thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
turn around right thrice and walk around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
look around right thrice after turn around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
turn around left thrice and look around right thrice ->	" turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
"	 turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
turn around left thrice after look around left thrice ->	" turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
turn around right thrice and run around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
jump around left thrice after turn around right thrice ->	" turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
"	 turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
turn around right thrice after walk around left thrice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right turn right
walk around left thrice and turn around left thrice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left turn left
walk around right thrice and run around right twice ->	" turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
"	 turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right run turn right run turn right run turn right run turn right run turn right run turn right run
walk around left twice and run around right thrice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right run turn right run turn right run turn right run turn right run turn right run
walk around left thrice and walk around right twice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right walk turn right walk turn right walk turn right walk turn right walk
look around right twice after walk around left thrice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right look turn right look turn right look turn right look turn right look turn right look
walk around left thrice and look around left twice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look
walk around right thrice and walk around left twice ->	" turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
"	 turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn left walk turn left walk turn left walk turn left walk turn left walk
run around right thrice after run around left twice ->	" turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
"	 turn left run turn left run turn left run turn left run turn left run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
run around right thrice and look around right twice ->	" turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
"	 turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
walk around right twice and walk around left thrice ->	" turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
"	 turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
walk around right thrice after jump around right twice ->	" turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
"	 turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
walk around left thrice after walk around left twice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk
jump around right twice and jump around left thrice ->	" turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
"	 turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
walk around left twice and jump around left thrice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
look around left thrice after walk around left twice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look
walk around right thrice after walk around left twice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
walk around right twice after jump around left thrice ->	" turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
"	 turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
jump around left twice and jump around right thrice ->	" turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
"	 turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
jump around right thrice after run around right twice ->	" turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
"	 turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
look around right thrice and walk around right twice ->	" turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
"	 turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk
jump around right thrice after look around left twice ->	" turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
"	 turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump
run around left thrice after walk around right twice ->	" turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
"	 turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn right walk turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
run around left twice after jump around left thrice ->	" turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
"	 turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left run turn left run turn left run turn left run turn left run turn left run
jump around right thrice and look around right twice ->	" turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
"	 turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
run around left thrice and run around left twice ->	" turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
"	 turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
walk around left thrice and run around left twice ->	" turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run
"	 turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left walk turn left run turn left run turn left run turn left run turn left run
jump around right twice and look around right thrice ->	" turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
"	 turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look
run around left twice and run around right thrice ->	" turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run turn right run
"	 turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn left run turn right run turn right run turn right run turn right run turn right run turn right run
look around left twice after jump around right thrice ->	" turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn left look turn left look turn left look turn left look turn left look turn left look turn left look turn left look
"	 turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn right jump turn left look turn left look turn left look turn left look turn left look turn left look turn left look
jump around left thrice after look around right twice ->	" turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
"	 turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn right look turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump turn left jump
