prompt	ground_truth	candidate	predict	exact_match
add the numbers 8 4 4 5 2 0 5 2 7 4 0 and 1 5 1 0 9 1 3 9 1 6 6	99561191906	"
We sum the digits, that is 0 + 6, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 4 + 1, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 0 + 9, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 7 + 3, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 2 + 1, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 5 + 9, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 0 + 6, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and 7.
This carry 0 is summed with digits, that is 0 + 4 + 1, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 2 + 9, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 0 + 3, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 0 + 1, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in"	Max Tokens Exceeded	False
add the numbers 8 8 5 3 8 0 9 8 9 0 and 7 5 2 4 1 6 9	8861334059	"
We sum the digits, that is 0 + 9, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 0 + 4, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 9 + 1, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 8 + 6, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and 5.
This carry 1 is summed with digits, that is 1 + 0 + 2, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
This carry 0 is summed with digits, that is 0 + 8 + 5, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 3 + 7, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 8 + 5, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 0 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
Output: 1 4 5 7 3 1 0 1"	14573101	False
add the numbers 4 3 1 8 2 7 3 1 8 and 7 5 6 4 1 8 6 4 5	1188245963	"
We sum the digits, that is 8 + 5, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 1 + 6, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 8 + 4, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 3 + 1, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 2 + 7, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 7 + 3, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 8 + 8, which equals to 17. Because 1 7 is greater than 9, this results in carry 1 and 7.
This carry 1 is summed with digits, that is 1 + 1 + 5, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and 7.
Output: 7 7 3 5 8"	77358	False
add the numbers 4 2 6 5 0 and 2 4 1 0 8	66758	"
We sum the digits, that is 0 + 8, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 5 + 0, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 6 + 1, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and 7.
This carry 0 is summed with digits, that is 0 + 2 + 4, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 4 + 2, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
Output: 6 6 6 5 8"	66658	False
add the numbers 3 7 1 7 and 5 2 1 6	8933	"
We sum the digits, that is 7 + 6, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 1 + 2, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 7 + 1, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 3 + 5, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
Output: 8 8 1 1"	8811	False
add the numbers 6 2 8 9 0 7 1 7 and 5 1 2 4 4 5 5 9	114135276	"
We sum the digits, that is 9 + 9, which equals to 18. Because 1 8 is greater than 9, this results in carry 1 and 8.
This carry 1 is summed with digits, that is 1 + 0 + 5, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 7 + 4, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 1 + 5, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and 7.
This carry 0 is summed with digits, that is 0 + 0 + 4, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 7 + 2, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 1 + 1, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and 2.
This carry 0 is summed with digits, that is 0 + 8 + 8, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and 6.
This carry 1 is summed with digits, that is 1 + 9 + 5, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and 5.
This carry 1 is summed with digits, that is 1 + 6 + 7, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 2 + 0, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
Output: 3 5 8 4 5 6 2 1"	35845621	False
add the numbers 3 4 4 4 3 1 3 1 3 6 and 1 5 7 5 7 5 0	3445888886	"
We sum the digits, that is 0 + 1, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
This carry 0 is summed with digits, that is 0 + 3 + 5, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 1 + 7, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 3 + 5, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 4 + 7, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 4 + 5, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 3 + 5, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 1 + 5, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 6 + 0, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 3 + 0, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
This carry 0 is summed with digits, that is 0 + 1 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
This carry 0 is summed with digits, that is 0 + 3 + 0, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
Output: 3 3 3 3 3 2 3 2 3 5 1"	33333232351	False
add the numbers 3 3 7 6 9 9 7 5 and 9 1 3 1	33779106	"
We sum the digits in position A, that is 5 + 1, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 7 + 3, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 9 + 1, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 7 + 9, which equals to 17. Because 1 7 is greater than 9, this results in carry 1 and 7.
This carry 1 is summed with digits, that is 1 + 5 + 6, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 3 + 3, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and 7.
This carry 0 is summed with digits, that is 0 + 6 + 9, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and 5.
This carry 1 is summed with digits, that is 1 + 0 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
Output: 1 8 0 7 5 6"	180756	False
add the numbers 1 0 6 8 9 8 4 1 3 6 3 3 and 2 6 3 8 2 0 6 8 8 0 3 9	370719101672	"
We sum the digits, that is 1 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
This carry 0 is summed with digits, that is 0 + 6 + 6, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 8 + 8, which equals to 17. Because 1 7 is greater than 9, this results in carry 1 and 7.
This carry 1 is summed with digits, that is 1 + 9 + 0, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 4 + 0, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 1 + 3, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 3 + 3, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 3 + 9, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 0 + 8, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 8 + 8, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and 6.
This carry 1 is summed with digits, that is 1 + 3 + 2, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 2 + 0, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and 2.
Output: 1 6 8 6 5 7 4 2 3 1"	1686574231	False
add the numbers 5 2 3 3 and 2 9 1 2 0 9	296442	"
We sum the digits, that is 3 + 0, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
This carry 0 is summed with digits, that is 0 + 3 + 1, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 2 + 9, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 3 + 2, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 5 + 0, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
Output: 5 6 4 3 1"	56431	False
add the numbers 3 5 5 4 6 and 7 7 5 8 8 3	811429	"
We sum the digits, that is 6 + 3, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 4 + 8, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 5 + 7, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 5 + 5, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 6 + 3, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 0 + 7, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
Output: 8 1 0 2 1 9"	810219	False
add the numbers 4 1 0 6 3 9 9 9 4 and 8 4 6 9 5 6 6 5 0	1257596644	"
We sum the digits, that is 4 + 0, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 9 + 9, which equals to 18. Because 1 8 is greater than 9, this results in carry 1 and 8.
This carry 1 is summed with digits, that is 1 + 9 + 6, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and 6.
This carry 1 is summed with digits, that is 1 + 3 + 5, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 6 + 6, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 1 + 0, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and 2.
This carry 0 is summed with digits, that is 0 + 0 + 4, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 8 + 8, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and 6.
Output: 1 6 0 5 2 8"	160528	False
add the numbers 3 2 5 5 8 5 2 5 1 5 2 0 4 and 4 2 7 8 3 2 6 9 1	3256280347895	"
We sum the digits, that is 0 + 1, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
This carry 0 is summed with digits, that is 0 + 2 + 2, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 5 + 5, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 5 + 8, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 2 + 3, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 1 + 9, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 5 + 6, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 0 + 1, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and 2.
This carry 0 is summed with digits, that is 0 + 5 + 4, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
Output: 0 2 3 6 7 5 7 3 1 2"	0236757312	False
add the numbers 5 7 5 6 1 and 2 7 8 1 6 4 1 7 6 2 1	27816475182	"
We sum the digits, that is 1 + 1, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and 2.
This carry 0 is summed with digits, that is 0 + 2 + 6, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 1 + 2, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
This carry 0 is summed with digits, that is 0 + 7 + 1, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 6 + 7, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 4 + 6, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 1 + 8, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 8 + 5, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 5 + 7, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 6 + 5, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 0 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
Output: 1 2 3 1 3 5 7"	1231357	False
add the numbers 4 9 3 5 6 8 6 and 9 5 4 0 8 3	5889769	"
We sum the digits, that is 5 + 0, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 8 + 4, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 6 + 9, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and 6.
This carry 1 is summed with digits, that is 1 + 8 + 5, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 3 + 3, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and 7.
This carry 0 is summed with digits, that is 0 + 5 + 5, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 9 + 0, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 4 + 9, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
Output: 1 4 3 5 7 2 0 1"	14357201	False
add the numbers 4 9 9 7 0 7 and 4 8 4 1 2 2 6 1 8 0 4	48412761511	"
We sum the digits, that is 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
This carry 0 is summed with digits, that is 0 + 7 + 2, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 7 + 6, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 0 + 1, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and 2.
This carry 0 is summed with digits, that is 0 + 9 + 8, which equals to 17. Because 1 7 is greater than 9, this results in carry 1 and 7.
This carry 1 is summed with digits, that is 1 + 7 + 4, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 0 + 4, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 9 + 1, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 4 + 4, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 8 + 7, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and 5.
This carry 1 is summed with digits, that is 1 + 1 + 9, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 4 + 7, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 9 + 0, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 0 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and 1.
Output: 1 0 0 1 1 2 3 5"	10011235	False
add the numbers 2 7 0 2 and 9 2 8 1	11983	"
We sum the digits, that is 2 + 1, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
This carry 0 is summed with digits, that is 0 + 8 + 0, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 2 + 2, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and 4.
This carry 0 is summed with digits, that is 0 + 0 + 7, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and 7.
This carry 0 is summed with digits, that is 0 + 9 + 0, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
Output: 9 7 0 3"	9703	False
add the numbers 1 8 7 9 7 0 8 2 4 6 and 3 9 8 7 5 7 9 9 7 8	5867288224	"
We sum the digits, that is 6 + 8, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 2 + 7, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 4 + 9, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 6 + 8, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and 5.
This carry 1 is summed with digits, that is 1 + 0 + 7, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 7 + 5, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 8 + 9, which equals to 18. Because 1 8 is greater than 9, this results in carry 1 and 8.
This carry 1 is summed with digits, that is 1 + 7 + 7, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and 5.
This carry 1 is summed with digits, that is 1 + 9 + 3, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 1 + 9, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This remaining carry results in 1.
Output: 1 1 3 8 1 8 6 7 5"	113818675	False
add the numbers 3 7 4 7 6 5 1 2 7 6 6 1 and 1 9 7 4	374765129635	"
We sum the digits, that is 1 + 4, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 1 + 7, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 6 + 6, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 7 + 7, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and 5.
This carry 1 is summed with digits, that is 1 + 6 + 4, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 5 + 3, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 4 + 7, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 7 + 1, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 2 + 9, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 1 + 1, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
Output: 3 8 2 1 7 5 1 2 8 7"	3821751287	False
add the numbers 6 0 6 5 8 7 3 3 3 and 1 3 6 9 7 0 5 9 5 5 3 8	137577182871	"
We sum the digits, that is 3 + 3, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 3 + 5, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 3 + 9, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 0 + 7, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
This carry 0 is summed with digits, that is 0 + 7 + 0, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and 7.
This carry 0 is summed with digits, that is 0 + 8 + 5, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and 3.
This carry 1 is summed with digits, that is 1 + 5 + 5, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and 1.
This carry 1 is summed with digits, that is 1 + 3 + 8, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and 2.
This carry 1 is summed with digits, that is 1 + 6 + 3, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 1 + 1, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and 3.
This carry 0 is summed with digits, that is 0 + 0 + 6, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 6 + 0, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 5 + 9, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and 4.
This carry 1 is summed with digits, that is 1 + 0 + 5, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and 6.
This carry 0 is summed with digits, that is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and 0.
Output: 1 4 0 6 5 8 7 3 3 3"	1406587333	False
add the numbers 3 8 9 1 and 5 1 0 4	8995	"
We sum the digits, that is 1 + 4, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and 5.
This carry 0 is summed with digits, that is 0 + 1 + 9, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and 0.
This carry 1 is summed with digits, that is 1 + 0 + 8, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and 9.
This carry 0 is summed with digits, that is 0 + 3 + 5, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and 8.
Output: 8 9 0 5"	8905	False
